"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1","dist_a","dist_b"
"11736","POAL",3,1,"3_202",0,NA,2011,2012,1,1,0,NA,2013,1,2,0,NA,NA,NA
"11737","POAL",3,1,"3_202",0,NA,2011,2013,2,2,0,NA,2014,1,4,0,NA,NA,NA
"11738","POAL",3,1,"3_202",0,NA,2011,2014,3,4,0,NA,2015,0,NA,NA,NA,NA,NA
"11739","POAL",3,1,"3_202.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11740","POAL",3,1,"3_203",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11741","POAL",3,1,"3_203.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11742","POAL",3,1,"3_204",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"11743","POAL",3,1,"3_204",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA,NA,NA
"11744","POAL",3,1,"3_204.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11745","POAL",3,1,"3_205",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA,NA,NA
"11746","POAL",3,1,"3_205",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA,NA,NA
"11747","POAL",3,1,"3_205.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11748","POAL",3,1,"3_206",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11749","POAL",3,1,"3_206.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11750","POAL",3,1,"3_207",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA,NA,NA
"11751","POAL",3,1,"3_207",0,NA,2011,2012,1,2,0,NA,2013,1,3,0,NA,NA,NA
"11752","POAL",3,1,"3_207",0,NA,2011,2013,2,3,0,NA,2014,1,5,0,NA,NA,NA
"11753","POAL",3,1,"3_207",0,NA,2011,2014,3,5,0,NA,2015,0,NA,NA,NA,NA,NA
"11754","POAL",3,1,"3_207.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11755","POAL",3,1,"3_208",0,NA,2011,2011,0,1,0,NA,2012,1,8,0,NA,NA,NA
"11756","POAL",3,1,"3_208",0,NA,2011,2012,1,8,0,NA,2013,1,1,0,NA,NA,NA
"11757","POAL",3,1,"3_208",0,NA,2011,2013,2,1,0,NA,2014,1,2,0,NA,NA,NA
"11758","POAL",3,1,"3_208",0,NA,2011,2014,3,2,0,NA,2015,0,NA,NA,NA,NA,NA
"11759","POAL",3,1,"3_208.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11760","POAL",3,1,"3_209",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"11761","POAL",3,1,"3_209",0,NA,2011,2012,1,3,0,NA,2013,1,3,0,NA,NA,NA
"11762","POAL",3,1,"3_209",0,NA,2011,2013,2,3,0,NA,2014,1,4,1,49,NA,NA
"11763","POAL",3,1,"3_209",0,NA,2011,2014,3,4,1,49,2015,0,NA,NA,NA,NA,NA
"11764","POAL",3,1,"3_209.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11765","POAL",3,1,"3_21",0,NA,2009,2009,0,1,0,NA,2010,1,1,0,NA,NA,NA
"11766","POAL",3,1,"3_21",0,NA,2009,2010,1,1,0,NA,2011,0,NA,NA,NA,NA,NA
"11767","POAL",3,1,"3_21.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11768","POAL",3,1,"3_210",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11769","POAL",3,1,"3_210.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11770","POAL",3,1,"3_211",0,NA,2011,2011,0,1,0,NA,2012,1,6,1,21,NA,NA
"11771","POAL",3,1,"3_211",0,NA,2011,2012,1,6,1,21,2013,1,1,0,NA,NA,NA
"11772","POAL",3,1,"3_211",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11773","POAL",3,1,"3_211.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11774","POAL",3,1,"3_212",0,NA,2011,2011,0,1,0,NA,2012,1,5,0,NA,NA,NA
"11775","POAL",3,1,"3_212",0,NA,2011,2012,1,5,0,NA,2013,0,NA,NA,NA,NA,NA
"11776","POAL",3,1,"3_212.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11777","POAL",3,1,"3_213",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA,NA,NA
"11778","POAL",3,1,"3_213",0,NA,2011,2012,1,1,0,NA,2013,1,1,0,NA,NA,NA
"11779","POAL",3,1,"3_213",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11780","POAL",3,1,"3_213.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11781","POAL",3,1,"3_214",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"11782","POAL",3,1,"3_214",0,NA,2011,2012,1,3,0,NA,2013,1,3,0,NA,NA,NA
"11783","POAL",3,1,"3_214",0,NA,2011,2013,2,3,0,NA,2014,1,3,0,NA,NA,NA
"11784","POAL",3,1,"3_214",0,NA,2011,2014,3,3,0,NA,2015,0,NA,NA,NA,NA,NA
"11785","POAL",3,1,"3_214.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11786","POAL",3,1,"3_215",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11787","POAL",3,1,"3_215.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11788","POAL",3,1,"3_216",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11789","POAL",3,1,"3_217",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11790","POAL",3,1,"3_218",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11791","POAL",3,1,"3_219",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11792","POAL",3,1,"3_22",0,NA,2009,2009,0,1,0,NA,2010,1,15,2,NA,NA,NA
"11793","POAL",3,1,"3_22",0,NA,2009,2010,1,15,2,NA,2011,1,3,0,NA,NA,NA
"11794","POAL",3,1,"3_22",0,NA,2009,2011,2,3,0,NA,2012,1,24,5,64,NA,NA
"11795","POAL",3,1,"3_22",0,NA,2009,2012,3,24,5,64,2013,1,5,0,NA,NA,NA
"11796","POAL",3,1,"3_22",0,NA,2009,2013,4,5,0,NA,2014,0,NA,NA,NA,NA,NA
"11797","POAL",3,1,"3_22.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11798","POAL",3,1,"3_220",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"11799","POAL",3,1,"3_220",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA,NA,NA
"11800","POAL",3,1,"3_221",0,NA,2011,2011,0,1,0,NA,2012,1,5,0,NA,NA,NA
"11801","POAL",3,1,"3_221",0,NA,2011,2012,1,5,0,NA,2013,1,5,0,NA,NA,NA
"11802","POAL",3,1,"3_221",0,NA,2011,2013,2,5,0,NA,2014,0,NA,NA,NA,NA,NA
"11803","POAL",3,1,"3_222",0,NA,2011,2011,0,1,0,NA,2012,1,9,2,58,NA,NA
"11804","POAL",3,1,"3_222",0,NA,2011,2012,1,9,2,58,2013,0,NA,NA,NA,NA,NA
"11805","POAL",3,1,"3_223",0,NA,2011,2011,0,1,0,NA,2012,1,6,0,NA,NA,NA
"11806","POAL",3,1,"3_223",0,NA,2011,2012,1,6,0,NA,2013,1,2,0,NA,NA,NA
"11807","POAL",3,1,"3_223",0,NA,2011,2013,2,2,0,NA,2014,1,1,0,NA,NA,NA
"11808","POAL",3,1,"3_223",0,NA,2011,2014,3,1,0,NA,2015,0,NA,NA,NA,NA,NA
"11809","POAL",3,1,"3_224",0,NA,2011,2011,0,1,0,NA,2012,1,5,0,NA,NA,NA
"11810","POAL",3,1,"3_224",0,NA,2011,2012,1,5,0,NA,2013,1,1,0,NA,NA,NA
"11811","POAL",3,1,"3_224",0,NA,2011,2013,2,1,0,NA,2014,1,3,0,NA,NA,NA
"11812","POAL",3,1,"3_224",0,NA,2011,2014,3,3,0,NA,2015,0,NA,NA,NA,NA,NA
"11813","POAL",3,1,"3_225",0,NA,2011,2011,0,1,0,NA,2012,1,7,0,NA,NA,NA
"11814","POAL",3,1,"3_225",0,NA,2011,2012,1,7,0,NA,2013,1,1,0,NA,NA,NA
"11815","POAL",3,1,"3_225",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11816","POAL",3,1,"3_226",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11817","POAL",3,1,"3_227",0,NA,2011,2011,0,1,0,NA,2012,1,4,0,NA,NA,NA
"11818","POAL",3,1,"3_227",0,NA,2011,2012,1,4,0,NA,2013,0,NA,NA,NA,NA,NA
"11819","POAL",3,1,"3_228",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA,NA,NA
"11820","POAL",3,1,"3_228",0,NA,2011,2012,1,1,0,NA,2013,1,2,0,NA,NA,NA
"11821","POAL",3,1,"3_228",0,NA,2011,2013,2,2,0,NA,2014,1,3,0,NA,NA,NA
"11822","POAL",3,1,"3_228",0,NA,2011,2014,3,3,0,NA,2015,0,NA,NA,NA,NA,NA
"11823","POAL",3,1,"3_229",0,NA,2011,2011,0,1,0,NA,2012,1,9,0,NA,NA,NA
"11824","POAL",3,1,"3_229",0,NA,2011,2012,1,9,0,NA,2013,0,NA,NA,NA,NA,NA
"11825","POAL",3,1,"3_23",0,NA,2009,2009,0,1,0,NA,2010,1,5,0,NA,NA,NA
"11826","POAL",3,1,"3_23",0,NA,2009,2010,1,5,0,NA,2011,0,NA,NA,NA,NA,NA
"11827","POAL",3,1,"3_23.5",0,NA,2009,2009,0,1,0,NA,2010,1,4,0,NA,NA,NA
"11828","POAL",3,1,"3_23.5",0,NA,2009,2010,1,4,0,NA,2011,0,NA,NA,NA,NA,NA
"11829","POAL",3,1,"3_230",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA,NA,NA
"11830","POAL",3,1,"3_230",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA,NA,NA
"11831","POAL",3,1,"3_231",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA,NA,NA
"11832","POAL",3,1,"3_231",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA,NA,NA
"11833","POAL",3,1,"3_231B",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA,NA,NA
"11834","POAL",3,1,"3_231B",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA,NA,NA
"11835","POAL",3,1,"3_232",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA,NA,NA
"11836","POAL",3,1,"3_232",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA,NA,NA
"11837","POAL",3,1,"3_233",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"11838","POAL",3,1,"3_234",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"11839","POAL",3,1,"3_234",0,NA,2011,2012,1,3,0,NA,2013,1,1,0,NA,NA,NA
"11840","POAL",3,1,"3_234",0,NA,2011,2013,2,1,0,NA,2014,1,9,1,43,NA,NA
"11841","POAL",3,1,"3_234",0,NA,2011,2014,3,9,1,43,2015,0,NA,NA,NA,NA,NA
"11842","POAL",3,1,"3_235",0,NA,2011,2011,0,1,0,NA,2012,1,7,0,NA,NA,NA
"11843","POAL",3,1,"3_235",0,NA,2011,2012,1,7,0,NA,2013,0,NA,NA,NA,NA,NA
"11844","POAL",3,1,"3_236",0,1,2011,2011,0,1,0,NA,2012,1,4,0,NA,NA,NA
"11845","POAL",3,1,"3_236",0,1,2011,2012,1,4,0,NA,2013,1,6,0,NA,NA,NA
"11846","POAL",3,1,"3_236",0,1,2011,2013,2,6,0,NA,2014,1,7,3,38.5,NA,NA
"11847","POAL",3,1,"3_236",0,1,2011,2014,3,7,3,38.5,2015,0,NA,NA,NA,NA,NA
"11848","POAL",3,1,"3_237",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"11849","POAL",3,1,"3_237",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA,NA,NA
"11850","POAL",3,1,"3_238",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"11851","POAL",3,1,"3_238",0,NA,2011,2012,1,3,0,NA,2013,1,3,0,NA,NA,NA
"11852","POAL",3,1,"3_238",0,NA,2011,2013,2,3,0,NA,2014,0,NA,NA,NA,NA,NA
"11853","POAL",3,1,"3_239",0,NA,2011,2011,0,1,0,NA,2012,1,6,0,NA,NA,NA
"11854","POAL",3,1,"3_239",0,NA,2011,2012,1,6,0,NA,2013,1,2,0,NA,NA,NA
"11855","POAL",3,1,"3_239",0,NA,2011,2013,2,2,0,NA,2014,1,4,0,NA,NA,NA
"11856","POAL",3,1,"3_239",0,NA,2011,2014,3,4,0,NA,2015,0,NA,NA,NA,NA,NA
"11857","POAL",3,1,"3_24",0,NA,2009,2009,0,1,0,NA,2010,1,8,0,NA,NA,NA
"11858","POAL",3,1,"3_24",0,NA,2009,2010,1,8,0,NA,2011,0,NA,NA,NA,NA,NA
"11859","POAL",3,1,"3_24.5",0,NA,2009,2009,0,1,0,NA,2010,1,4,0,NA,NA,NA
"11860","POAL",3,1,"3_24.5",0,NA,2009,2010,1,4,0,NA,2011,0,NA,NA,NA,NA,NA
"11861","POAL",3,1,"3_240",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"11862","POAL",3,1,"3_240",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA,NA,NA
"11863","POAL",3,1,"3_241",0,NA,2011,2011,0,1,0,NA,2012,1,6,0,NA,NA,NA
"11864","POAL",3,1,"3_241",0,NA,2011,2012,1,6,0,NA,2013,0,NA,NA,NA,NA,NA
"11865","POAL",3,1,"3_242",0,1,2011,2011,0,1,0,NA,2012,1,6,0,NA,NA,NA
"11866","POAL",3,1,"3_242",0,1,2011,2012,1,6,0,NA,2013,1,5,0,NA,NA,NA
"11867","POAL",3,1,"3_242",0,1,2011,2013,2,5,0,NA,2014,1,5,0,NA,NA,NA
"11868","POAL",3,1,"3_242",0,1,2011,2014,3,5,0,NA,2015,0,NA,NA,NA,NA,NA
"11869","POAL",3,1,"3_243",0,NA,2011,2011,0,1,0,NA,2012,1,5,0,NA,NA,NA
"11870","POAL",3,1,"3_243",0,NA,2011,2012,1,5,0,NA,2013,1,3,0,NA,NA,NA
"11871","POAL",3,1,"3_243",0,NA,2011,2013,2,3,0,NA,2014,1,5,0,NA,NA,NA
"11872","POAL",3,1,"3_243",0,NA,2011,2014,3,5,0,NA,2015,0,NA,NA,NA,NA,NA
"11873","POAL",3,1,"3_245",0,NA,2012,2012,0,2,0,NA,2013,0,NA,NA,NA,NA,NA
"11874","POAL",3,1,"3_246",0,NA,2012,2012,0,2,0,NA,2013,0,NA,NA,NA,NA,NA
"11875","POAL",3,1,"3_247",0,NA,2012,2012,0,1,0,NA,2013,0,NA,NA,NA,NA,NA
"11876","POAL",3,1,"3_249",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11877","POAL",3,1,"3_25",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"11878","POAL",3,1,"3_25.5",0,NA,2009,2009,0,1,0,NA,2010,1,4,0,NA,NA,NA
"11879","POAL",3,1,"3_25.5",0,NA,2009,2010,1,4,0,NA,2011,0,NA,NA,NA,NA,NA
"11880","POAL",3,1,"3_250",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11881","POAL",3,1,"3_251",0,NA,2013,2013,0,1,0,NA,2014,1,4,0,NA,NA,NA
"11882","POAL",3,1,"3_251",0,NA,2013,2014,1,4,0,NA,2015,0,NA,NA,NA,NA,NA
"11883","POAL",3,1,"3_252",0,NA,2013,2013,0,1,0,NA,2014,1,4,0,NA,NA,NA
"11884","POAL",3,1,"3_252",0,NA,2013,2014,1,4,0,NA,2015,1,1,0,NA,NA,NA
"11885","POAL",3,1,"3_252",0,NA,2013,2015,2,1,0,NA,2016,1,5,0,NA,NA,NA
"11886","POAL",3,1,"3_252",0,NA,2013,2016,3,5,0,NA,2017,0,NA,NA,NA,NA,NA
"11887","POAL",3,1,"3_253",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11888","POAL",3,1,"3_254",0,NA,2013,2013,0,1,0,NA,2014,1,3,0,NA,NA,NA
"11889","POAL",3,1,"3_254",0,NA,2013,2014,1,3,0,NA,2015,0,NA,NA,NA,NA,NA
"11890","POAL",3,1,"3_255",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"11891","POAL",3,1,"3_255",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA,NA,NA
"11892","POAL",3,1,"3_256",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"11893","POAL",3,1,"3_256",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA,NA,NA
"11894","POAL",3,1,"3_257",0,NA,2013,2013,0,1,0,NA,2014,1,4,0,NA,NA,NA
"11895","POAL",3,1,"3_257",0,NA,2013,2014,1,4,0,NA,2015,0,NA,NA,NA,NA,NA
"11896","POAL",3,1,"3_258",0,NA,2013,2013,0,1,0,NA,2014,1,3,0,NA,NA,NA
"11897","POAL",3,1,"3_258",0,NA,2013,2014,1,3,0,NA,2015,0,NA,NA,NA,NA,NA
"11898","POAL",3,1,"3_259",0,NA,2013,2013,0,1,0,NA,2014,1,4,0,NA,NA,NA
"11899","POAL",3,1,"3_259",0,NA,2013,2014,1,4,0,NA,2015,0,NA,NA,NA,NA,NA
"11900","POAL",3,1,"3_26",0,NA,2009,2009,0,1,0,NA,2010,1,6,0,NA,NA,NA
"11901","POAL",3,1,"3_26",0,NA,2009,2010,1,6,0,NA,2011,0,NA,NA,NA,NA,NA
"11902","POAL",3,1,"3_26.5",0,NA,2009,2009,0,1,0,NA,2010,1,4,0,NA,NA,NA
"11903","POAL",3,1,"3_26.5",0,NA,2009,2010,1,4,0,NA,2011,0,NA,NA,NA,NA,NA
"11904","POAL",3,1,"3_260",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11905","POAL",3,1,"3_261",0,NA,2013,2013,0,1,0,NA,2014,1,5,0,NA,NA,NA
"11906","POAL",3,1,"3_261",0,NA,2013,2014,1,5,0,NA,2015,0,NA,NA,NA,NA,NA
"11907","POAL",3,1,"3_262",0,NA,2013,2013,0,1,0,NA,2014,1,5,0,NA,NA,NA
"11908","POAL",3,1,"3_262",0,NA,2013,2014,1,5,0,NA,2015,0,NA,NA,NA,NA,NA
"11909","POAL",3,1,"3_263",0,NA,2013,2013,0,1,0,NA,2014,1,11,0,NA,NA,NA
"11910","POAL",3,1,"3_263",0,NA,2013,2014,1,11,0,NA,2015,0,NA,NA,NA,NA,NA
"11911","POAL",3,1,"3_264",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11912","POAL",3,1,"3_265",0,NA,2013,2013,0,1,0,NA,2014,1,4,0,NA,NA,NA
"11913","POAL",3,1,"3_265",0,NA,2013,2014,1,4,0,NA,2015,0,NA,NA,NA,NA,NA
"11914","POAL",3,1,"3_266",0,NA,2013,2013,0,1,0,NA,2014,1,6,0,NA,NA,NA
"11915","POAL",3,1,"3_266",0,NA,2013,2014,1,6,0,NA,2015,0,NA,NA,NA,NA,NA
"11916","POAL",3,1,"3_267",0,NA,2013,2013,0,1,0,NA,2014,1,4,0,NA,NA,NA
"11917","POAL",3,1,"3_267",0,NA,2013,2014,1,4,0,NA,2015,0,NA,NA,NA,NA,NA
"11918","POAL",3,1,"3_268",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11919","POAL",3,1,"3_269",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11920","POAL",3,1,"3_27",0,NA,2009,2009,0,1,0,NA,2010,1,1,0,NA,NA,NA
"11921","POAL",3,1,"3_27",0,NA,2009,2010,1,1,0,NA,2011,0,NA,NA,NA,NA,NA
"11922","POAL",3,1,"3_27.5",0,NA,2009,2009,0,1,0,NA,2010,1,4,0,NA,NA,NA
"11923","POAL",3,1,"3_27.5",0,NA,2009,2010,1,4,0,NA,2011,0,NA,NA,NA,NA,NA
"11924","POAL",3,1,"3_270",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11925","POAL",3,1,"3_271",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11926","POAL",3,1,"3_272",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11927","POAL",3,1,"3_273",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11928","POAL",3,1,"3_274",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"11929","POAL",3,1,"3_274",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA,NA,NA
"11930","POAL",3,1,"3_275",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"11931","POAL",3,1,"3_275",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA,NA,NA
"11932","POAL",3,1,"3_276",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11933","POAL",3,1,"3_277",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"11934","POAL",3,1,"3_277",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA,NA,NA
"11935","POAL",3,1,"3_278",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"11936","POAL",3,1,"3_278",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA,NA,NA
"11937","POAL",3,1,"3_279",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11938","POAL",3,1,"3_28",0,NA,2009,2009,0,1,0,NA,2010,1,10,0,NA,NA,NA
"11939","POAL",3,1,"3_28",0,NA,2009,2010,1,10,0,NA,2011,0,NA,NA,NA,NA,NA
"11940","POAL",3,1,"3_28.5",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA,NA,NA
"11941","POAL",3,1,"3_280",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11942","POAL",3,1,"3_281",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11943","POAL",3,1,"3_282",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11944","POAL",3,1,"3_283",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11945","POAL",3,1,"3_284",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11946","POAL",3,1,"3_285",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11947","POAL",3,1,"3_286",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"11948","POAL",3,1,"3_287",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
